,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,groupe_tenure
2169,8699-ASUFO,Male,YES,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,0-12 month
2170,6418-PIQSP,Female,NO,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,>60 month
2171,8220-OCUFY,Female,NO,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,12-24 month
2172,3995-WFCSM,Female,NO,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,0-12 month
2173,1895-QTKDO,Female,NO,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,0-12 month
2174,2038-OEQZH,Male,NO,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05,308.1,0-12 month
2175,1178-PZGAB,Female,NO,No,No,19,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.25,383.65,12-24 month
2176,7927-AUXBZ,Female,NO,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,24-36 month
2177,2626-VEEWG,Male,NO,Yes,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.4,1284.2,>60 month
2178,2878-RMWXY,Male,YES,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,>60 month
2179,1657-DYMBM,Male,NO,Yes,No,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.9,1110.05,48-60 month
2180,7311-MQJCH,Female,NO,No,No,5,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,19.55,99.6,0-12 month
2181,7375-WMVMT,Male,YES,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,>60 month
2182,1136-XGEQU,Female,NO,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,48-60 month
2183,2530-FMFXO,Male,NO,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.2,5873.75,48-60 month
2184,6844-DZKRF,Male,NO,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,0-12 month
2185,4695-WJZUE,Female,YES,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55,179.25,0-12 month
2186,7619-ODSGN,Male,NO,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.15,12-24 month
2187,5970-GHJAW,Male,NO,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.95,862.4,36-48 month
2188,8879-XUAHX,Male,NO,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,>60 month
2189,3689-MOZGR,Female,NO,No,No,29,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.2,926.2,24-36 month
2190,4195-PNGZS,Male,NO,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.45,1718.2,>60 month
2191,5003-XZWWO,Male,NO,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.2,5956.85,>60 month
2192,3988-RQIXO,Female,YES,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,0-12 month
2193,7622-FWGEW,Male,YES,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.65,4824.45,48-60 month
2194,6922-NCEDI,Male,NO,No,Yes,56,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,21.2,1238.65,48-60 month
2195,2514-GINMM,Male,NO,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,0-12 month
2196,9891-NQDBD,Female,NO,Yes,No,28,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,25.55,672.2,24-36 month
2197,6131-IUNXN,Female,NO,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,382.2,12-24 month
2198,8548-AWOFC,Male,NO,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.85,4264.6,>60 month
2199,9798-DRYDS,Female,NO,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,12-24 month
2200,8532-UEFWH,Male,NO,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.75,1345.85,48-60 month
2201,6296-DDOOR,Female,NO,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.2,1045.25,12-24 month
2202,7951-VRDVK,Female,NO,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.85,3003.55,24-36 month
2203,5931-FLJJF,Male,YES,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,0-12 month
2204,4815-YOSUK,Male,NO,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9,7537.5,>60 month
2205,2659-VXMWZ,Male,NO,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,>60 month
2206,0380-NEAVX,Male,YES,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.85,3343.15,24-36 month
2207,3207-OYBWH,Male,YES,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,48-60 month
2208,4285-GYRQC,Female,NO,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.1,0-12 month
2209,7216-EWTRS,Female,YES,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,0-12 month
2210,4365-MSDYN,Male,NO,Yes,No,8,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,0-12 month
2211,7036-TYDEC,Female,NO,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,>60 month
2212,5802-ADBRC,Female,NO,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,48-60 month
2213,8076-FEZKJ,Male,NO,No,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.5,225.85,0-12 month
2214,5197-YPYBZ,Female,NO,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.25,274.7,0-12 month
2215,8337-MSSXB,Female,NO,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,12-24 month
2216,4312-GVYNH,Female,NO,Yes,No,70,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,3370.2,>60 month
2217,8495-LJDFO,Female,YES,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,>60 month
2218,0839-JTCUD,Female,NO,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9,5958.85,>60 month
2219,5494-WOZRZ,Female,NO,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85,>60 month
2220,1302-UHBDD,Male,YES,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.95,1648.45,12-24 month
2221,2234-EOFPT,Male,NO,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,>60 month
2222,8619-IJNDK,Female,NO,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05,4492.9,>60 month
2223,8378-LKJAF,Male,NO,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,36-48 month
2224,8182-BJDSI,Female,NO,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,24-36 month
2225,2528-HFYZX,Male,YES,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,1233.4,12-24 month
2226,1153-GNOLC,Male,NO,No,No,33,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.1,1309.0,24-36 month
2227,3298-QEICA,Female,NO,Yes,Yes,23,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.6,813.45,12-24 month
2228,0788-DXBFY,Male,NO,Yes,Yes,58,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,19.55,1108.8,48-60 month
2229,3597-YASZG,Female,YES,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,>60 month
2230,3496-LFSZU,Male,NO,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,0-12 month
2231,5242-UOWHD,Male,NO,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.35,929.2,36-48 month
2232,2482-CZGBB,Male,NO,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,0-12 month
2233,6479-SZPLM,Male,NO,Yes,Yes,36,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.45,754.5,24-36 month
2234,8097-VBQTZ,Male,NO,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,48-60 month
2235,4500-HKANN,Male,NO,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,12-24 month
2236,9917-KWRBE,Female,NO,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.35,3211.2,36-48 month
2237,3420-ZDBMA,Male,YES,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,0-12 month
2238,2212-LYASK,Male,NO,Yes,Yes,27,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.85,1246.4,24-36 month
2239,1393-IMKZG,Female,NO,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,0-12 month
2240,8069-RHUXK,Female,NO,Yes,Yes,67,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,>60 month
2241,3398-GCPMU,Female,YES,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,>60 month
2242,2908-WGAXL,Female,NO,Yes,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.95,1468.9,48-60 month
2243,3378-AJRAO,Male,NO,Yes,Yes,44,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.85,1013.6,36-48 month
2244,1013-QCWAM,Female,YES,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,>60 month
2245,0866-QLSIR,Female,NO,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4,2088.75,24-36 month
2246,6050-FFXES,Female,NO,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,>60 month
2247,7181-BQYBV,Female,NO,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,0-12 month
2248,0362-RAOQO,Female,NO,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,830.25,36-48 month
2249,9554-DFKIC,Male,NO,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,24-36 month
2250,5527-ACHSO,Female,NO,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.3,0-12 month
2251,0829-DDVLK,Female,NO,No,No,15,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.1,302.45,12-24 month
2252,1399-UBQIU,Male,NO,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,0-12 month
2253,1813-JLKWR,Female,NO,Yes,Yes,64,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.8,1336.65,>60 month
2254,0336-PIKEI,Male,YES,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4,5360.75,>60 month
2255,7322-OCWHC,Male,YES,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,>60 month
2256,9537-VHDTA,Female,NO,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.2,51.2,0-12 month
2257,4957-TIALW,Female,NO,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,12-24 month
2258,2054-PJOCK,Female,NO,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55,4847.05,48-60 month
2259,9150-HEPMB,Male,NO,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,48-60 month
2260,9030-QGZNL,Female,NO,No,No,8,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.85,161.65,0-12 month
2261,6204-IEUXJ,Female,NO,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.1,217.55,0-12 month
2262,3126-WQMGH,Female,NO,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,48-60 month
2263,4529-CKBCL,Female,NO,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,0-12 month
2264,2506-CLAKW,Female,NO,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,0-12 month
2265,7176-WRTNX,Male,NO,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,>60 month
2266,1583-IHQZE,Male,NO,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,0-12 month
2267,5732-IKGQH,Male,YES,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,48-60 month
2268,9239-GZHZE,Female,NO,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,>60 month
2269,7205-BAIAD,Female,NO,No,No,40,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.6,827.3,36-48 month
2270,0151-ONTOV,Female,NO,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,0-12 month
2271,4140-MUHUG,Female,YES,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.85,220.95,0-12 month
2272,0093-EXYQL,Female,YES,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,36-48 month
2273,8064-RAVOH,Male,NO,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.85,49.85,0-12 month
2274,0219-QAERP,Male,NO,Yes,No,30,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,576.65,24-36 month
2275,0320-JDNQG,Male,NO,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,12-24 month
2276,7180-PISOG,Male,NO,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,0-12 month
2277,9168-INPSZ,Female,YES,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.15,4495.65,36-48 month
2278,3571-RFHAR,Male,NO,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,>60 month
2279,0015-UOCOJ,Female,YES,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,0-12 month
2280,5334-AFQJB,Male,YES,No,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.1,1789.9,>60 month
2281,2754-SDJRD,Female,YES,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,0-12 month
2282,9578-VRMNM,Female,NO,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,12-24 month
2283,1587-FKLZB,Male,YES,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,>60 month
2284,6140-QNRQQ,Male,NO,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,0-12 month
2285,8963-JLGJT,Male,NO,No,Yes,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.9,157.55,0-12 month
2286,4307-KTUMW,Male,NO,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.9,5029.2,48-60 month
2287,1465-LNTLJ,Male,YES,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,0-12 month
2288,5440-FLBQG,Male,YES,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,>60 month
2289,2135-DQWAQ,Female,NO,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,85.3,420.45,0-12 month
2290,4056-QHXHZ,Female,NO,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.45,7576.7,>60 month
2291,7470-MCQTK,Female,NO,Yes,No,13,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,12-24 month
2292,7488-MXJIV,Female,NO,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,0-12 month
2293,7401-JIXNM,Female,NO,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0,48-60 month
2294,9339-FIIJL,Male,NO,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,>60 month
2295,2027-FECZV,Male,NO,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,0-12 month
2296,2672-DZUOY,Male,NO,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,0-12 month
2297,4706-DGAHW,Male,YES,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,0-12 month
2298,3870-MQAMG,Female,NO,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,48-60 month
2299,6670-MFRPK,Male,NO,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,5420.65,>60 month
2300,6177-PEVRA,Female,NO,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,36-48 month
2301,4800-CZMPC,Female,NO,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,36-48 month
2302,4813-HQMGZ,Female,NO,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,0-12 month
2303,7579-KKLOE,Male,NO,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.25,6589.6,>60 month
2304,7377-DMMRI,Male,NO,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,0-12 month
2305,8402-EIVQS,Male,NO,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,>60 month
2306,4947-DSMXK,Male,NO,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,24-36 month
2307,7245-NIIWQ,Female,NO,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,199.85,0-12 month
2308,0002-ORFBO,Female,NO,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,65.6,593.3,0-12 month
2309,3324-OIRTO,Male,NO,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,>60 month
2310,5414-OFQCB,Male,NO,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8,48-60 month
2311,4967-WPNCF,Male,NO,No,No,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8,>60 month
2312,8552-OBVRU,Female,YES,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,36-48 month
2313,8499-BRXTD,Male,NO,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,401.85,12-24 month
2314,9154-QDGTH,Male,NO,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,36-48 month
2315,8197-BFWVU,Female,NO,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,>60 month
2316,2577-GVSIL,Male,NO,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,24-36 month
2317,9367-OIUXP,Male,NO,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.7,73.05,0-12 month
2318,6770-UAYGJ,Female,NO,Yes,Yes,49,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.25,1211.65,48-60 month
2319,6463-HHXJR,Female,NO,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.5,7030.65,>60 month
2320,7928-VJYAB,Male,NO,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,0-12 month
2321,1187-WILMM,Male,NO,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,>60 month
2322,9776-OJUZI,Female,YES,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,>60 month
2323,1306-RPWXZ,Female,NO,No,Yes,49,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.45,1024.65,48-60 month
2324,8949-JTMAY,Female,NO,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,24-36 month
2325,2774-LVQUS,Female,YES,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,12-24 month
2326,3097-PYWXL,Female,NO,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.95,82.9,0-12 month
2327,2266-SJNAT,Female,NO,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),109.15,7789.6,>60 month
2328,0869-PAPRP,Female,YES,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.7,2067.0,24-36 month
2329,4238-JSSWH,Female,YES,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,24-36 month
2330,2972-YDYUW,Female,NO,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.7,5468.95,48-60 month
